Time,ax,ay,az,lax,lay,laz,gx,gy,gz
843800.0,9.976562,-1.015625,-1.710938,-0.128906,0.121094,-0.648438,0.226562,-0.007812,0.035156
843823.0,10.171875,-1.703125,-0.941406,0.40625,-0.484375,-0.042969,0.017578,0.134766,0.03125
843840.0,9.519531,-2.125,-1.785156,0.023438,-0.976562,-0.359375,0.175781,0.269531,0.041016
843853.0,9.558594,-1.933594,-1.902344,-0.054688,-0.363281,-1.292969,0.324219,0.255859,0.023438
843879.0,9.941406,-0.476562,-2.285156,0.175781,0.535156,-1.457031,0.310547,0.279297,0.052734
843894.0,9.792969,-0.441406,-2.054688,0.023438,0.847656,-1.210938,0.210938,0.337891,0.068359
843910.0,9.898438,-0.363281,-2.167969,0.023438,1.015625,-1.582031,0.013672,0.486328,0.074219
843933.0,10.28125,-0.25,-2.246094,0.511719,1.03125,-1.691406,-0.162109,0.630859,0.060547
843949.0,10.171875,-0.171875,-1.824219,0.550781,1.148438,-1.707031,-0.435547,0.791016,0.076172
843973.0,9.941406,-0.058594,-1.210938,0.160156,1.238281,-0.929688,-0.769531,0.949219,0.132812
843990.0,9.671875,-0.863281,-0.867188,0.046875,0.980469,-0.894531,-1.03125,1.068359,0.220703
844013.0,9.40625,-2.46875,-0.367188,-0.367188,-1.101562,-0.421875,-1.025391,1.083984,0.212891
844029.0,8.867188,-3.199219,0.015625,-0.667969,-1.507812,-0.433594,-0.568359,0.943359,0.134766
844049.0,8.0625,-3.007812,1.433594,-1.355469,-1.785156,0.796875,0.046875,0.703125,0.074219
844069.0,7.90625,-1.933594,2.351562,-1.882812,-1.125,1.429688,0.341797,0.476562,0.076172
844084.0,8.179688,-1.320312,2.582031,-1.339844,0.769531,2.132812,0.230469,0.417969,0.085938
844099.0,8.789062,-0.132812,2.621094,-0.996094,1.320312,2.019531,-0.429688,0.382812,0.109375
844122.0,8.988281,-1.703125,2.542969,-0.75,-0.21875,1.902344,-0.734375,0.355469,0.109375
844153.0,10.480469,-3.464844,1.625,0.761719,-1.949219,0.960938,-0.333984,0.123047,0.058594
844194.0,9.867188,-1.246094,1.46875,0.148438,0.179688,0.761719,0.175781,-0.052734,0.041016
844219.0,9.410156,-1.703125,1.394531,-0.234375,-0.050781,0.652344,0.0625,-0.089844,0.029297
844239.0,9.410156,-2.125,1.164062,-0.3125,-0.425781,0.707031,-0.013672,-0.097656,0.027344
844259.0,9.410156,-2.125,1.203125,-0.304688,-0.578125,0.578125,0.083984,-0.138672,0.050781
844273.0,9.367188,-2.050781,1.011719,-0.382812,-0.417969,0.21875,0.158203,-0.158203,0.056641
844289.0,9.292969,-1.628906,0.820312,-0.417969,-0.257812,0.234375,0.318359,-0.234375,0.046875
844313.0,9.597656,-1.511719,0.855469,-0.113281,0.058594,0.324219,0.367188,-0.265625,0.019531
844330.0,9.792969,-1.703125,0.664062,-0.074219,-0.058594,0.273438,0.544922,-0.304688,0.015625
844351.0,10.171875,-1.128906,0.511719,0.453125,0.433594,0.058594,0.582031,-0.296875,0.023438
844393.0,9.789062,-1.511719,0.398438,0.078125,0.066406,0.015625,-0.050781,-0.146484,0.046875
844410.0,9.515625,-1.820312,0.472656,-0.113281,-0.117188,0.070312,-0.072266,-0.142578,0.039062
844430.0,9.515625,-1.972656,0.511719,-0.226562,-0.378906,0.128906,0.035156,-0.183594,0.027344
844449.0,9.675781,-1.972656,0.550781,-0.191406,-0.378906,0.191406,0.166016,-0.201172,0.011719
844469.0,9.753906,-1.628906,0.320312,-0.035156,-0.140625,0.125,0.199219,-0.199219,0.011719
844490.0,9.753906,-1.320312,0.246094,0.039062,-0.027344,0.0625,0.082031,-0.167969,0.013672
844503.0,9.710938,-1.28125,0.246094,0.078125,0.320312,-0.003906,0.009766,-0.154297,0.021484
844519.0,9.789062,-1.550781,0.167969,0.117188,0.25,-0.027344,-0.132812,-0.111328,0.035156
844543.0,9.554688,-2.394531,0.015625,-0.144531,-0.777344,-0.140625,-0.085938,-0.099609,0.041016
844559.0,9.484375,-2.316406,-0.0625,-0.21875,-0.84375,-0.210938,0.148438,-0.115234,0.035156
844574.0,9.554688,-2.085938,-0.101562,0.007812,-0.148438,-0.226562,0.205078,-0.115234,0.027344
844599.0,9.710938,-1.28125,-0.023438,0.046875,0.320312,-0.09375,0.039062,-0.054688,0.033203
844614.0,9.675781,-1.398438,-0.023438,-0.019531,0.089844,-0.125,-0.027344,-0.03125,0.035156
844653.0,9.632812,-1.820312,-0.0625,-0.058594,-0.164062,-0.164062,-0.013672,0.015625,0.037109
844670.0,9.714844,-1.742188,0.050781,0.015625,-0.078125,-0.164062,-0.066406,0.025391,0.039062
844691.0,9.59375,-1.550781,0.167969,-0.097656,0.121094,0.066406,-0.078125,0.037109,0.046875
844732.0,9.554688,-1.78125,0.550781,-0.128906,-0.085938,0.449219,-0.083984,-0.007812,0.025391
844750.0,9.40625,-1.972656,0.664062,-0.273438,-0.199219,0.5625,-0.011719,-0.054688,0.023438
844764.0,9.488281,-2.164062,0.78125,-0.042969,-0.46875,0.648438,0.033203,-0.072266,0.023438
844789.0,9.828125,-1.972656,0.550781,0.070312,-0.191406,0.777344,0.001953,-0.064453,0.015625
844803.0,9.710938,-1.820312,0.359375,-0.121094,0.0,0.25,-0.035156,-0.064453,0.017578
844818.0,9.671875,-1.589844,0.167969,-0.082031,0.074219,0.113281,-0.117188,-0.076172,0.017578
844843.0,9.597656,-1.472656,0.089844,-0.082031,0.238281,0.058594,-0.105469,-0.078125,0.009766
844859.0,9.710938,-1.472656,0.28125,-0.003906,0.238281,0.144531,-0.042969,-0.089844,-0.005859
844882.0,9.558594,-1.933594,0.167969,-0.121094,-0.222656,0.175781,-0.019531,-0.087891,-0.007812
844914.0,9.371094,-1.972656,0.207031,-0.3125,-0.261719,0.246094,0.080078,-0.142578,0.001953
844929.0,9.558594,-1.933594,0.246094,-0.234375,-0.222656,0.261719,0.025391,-0.154297,-0.007812
844954.0,9.671875,-1.972656,0.320312,-0.003906,-0.261719,0.40625,0.013672,-0.164062,-0.013672
844993.0,9.59375,-1.589844,-0.101562,-0.074219,0.113281,0.046875,0.025391,-0.150391,-0.025391
845008.0,9.632812,-1.628906,-0.214844,-0.035156,0.113281,-0.019531,-0.035156,-0.136719,-0.023438
845033.0,9.710938,-1.628906,-0.214844,0.039062,0.066406,-0.011719,-0.039062,-0.144531,-0.021484
845049.0,9.675781,-1.628906,-0.214844,-0.035156,0.03125,-0.035156,-0.021484,-0.136719,-0.029297
845072.0,9.75,-1.550781,-0.175781,0.078125,0.136719,0.082031,-0.044922,-0.119141,-0.037109
845088.0,9.675781,-1.628906,-0.101562,0.003906,0.136719,0.089844,-0.142578,-0.105469,-0.037109
845112.0,9.558594,-1.855469,-0.0625,-0.113281,-0.183594,0.242188,-0.179688,-0.103516,-0.035156
845129.0,9.488281,-1.933594,0.015625,-0.113281,-0.222656,0.289062,-0.148438,-0.105469,-0.037109
845143.0,9.445312,-2.011719,-0.023438,-0.1875,-0.355469,0.273438,-0.101562,-0.123047,-0.035156
845159.0,9.597656,-1.855469,-0.175781,-0.121094,-0.285156,0.25,0.009766,-0.158203,-0.046875
845181.0,9.632812,-1.550781,-0.140625,-0.042969,0.089844,0.257812,0.029297,-0.166016,-0.054688
845198.0,9.636719,-1.550781,-0.292969,-0.003906,0.121094,0.199219,-0.007812,-0.167969,-0.044922
845221.0,9.554688,-1.664062,-0.332031,-0.113281,-0.039062,0.121094,-0.017578,-0.169922,-0.046875
845238.0,9.558594,-1.589844,-0.214844,-0.105469,0.027344,0.175781,-0.060547,-0.175781,-0.042969
845262.0,9.554688,-1.78125,-0.292969,-0.113281,-0.171875,0.238281,-0.011719,-0.195312,-0.037109
845279.0,9.671875,-1.820312,-0.40625,-0.066406,-0.21875,0.179688,0.021484,-0.197266,-0.044922
845293.0,9.636719,-1.820312,-0.367188,-0.066406,-0.148438,0.253906,0.044922,-0.208984,-0.052734
845318.0,9.515625,-1.589844,-0.367188,-0.144531,-0.078125,0.21875,0.027344,-0.220703,-0.058594
845333.0,9.59375,-1.550781,-0.40625,-0.066406,-0.011719,0.210938,-0.003906,-0.220703,-0.058594
845370.0,9.597656,-1.511719,-0.523438,-0.066406,0.042969,0.21875,-0.074219,-0.212891,-0.044922
845410.0,9.558594,-1.472656,-0.597656,-0.097656,0.066406,0.238281,-0.072266,-0.230469,-0.042969
845451.0,9.484375,-1.820312,-0.636719,-0.15625,-0.304688,0.292969,-0.099609,-0.263672,-0.050781
845468.0,9.558594,-1.742188,-0.828125,-0.15625,-0.273438,0.277344,-0.056641,-0.273438,-0.056641
845492.0,9.710938,-1.359375,-1.058594,0.070312,0.125,-0.027344,-0.050781,-0.269531,-0.066406
845509.0,9.671875,-1.28125,-1.136719,0.042969,0.195312,0.003906,-0.132812,-0.25,-0.068359
845523.0,9.632812,-1.398438,-1.210938,-0.035156,-0.003906,-0.101562,-0.144531,-0.242188,-0.070312
845539.0,9.484375,-1.472656,-1.171875,-0.074219,-0.050781,-0.078125,-0.125,-0.224609,-0.0625
845561.0,9.753906,-1.4375,-1.210938,0.125,0.0,-0.007812,-0.117188,-0.228516,-0.064453
845578.0,9.671875,-1.359375,-1.171875,0.085938,-0.007812,0.015625,-0.09375,-0.236328,-0.058594
845602.0,9.636719,-1.320312,-1.210938,0.019531,0.09375,0.085938,-0.103516,-0.234375,-0.054688
845619.0,9.671875,-1.398438,-1.554688,0.019531,0.046875,-0.082031,-0.060547,-0.216797,-0.050781
845633.0,9.710938,-1.359375,-1.710938,0.140625,0.039062,-0.457031,-0.044922,-0.199219,-0.052734
845648.0,9.714844,-1.359375,-1.824219,0.101562,0.03125,-0.441406,-0.050781,-0.166016,-0.052734
845673.0,9.636719,-1.4375,-1.710938,0.035156,-0.0625,-0.28125,-0.042969,-0.148438,-0.052734
845712.0,9.632812,-1.207031,-1.171875,0.042969,0.152344,0.304688,-0.017578,-0.115234,-0.052734
845728.0,9.636719,-1.246094,-1.289062,0.003906,0.144531,0.273438,-0.03125,-0.136719,-0.048828
845751.0,9.59375,-1.320312,-1.671875,0.011719,0.015625,-0.140625,-0.023438,-0.125,-0.042969
845768.0,9.671875,-1.359375,-2.015625,0.050781,0.007812,-0.285156,-0.025391,-0.089844,-0.048828
845791.0,9.792969,-1.320312,-2.207031,0.203125,-0.007812,-0.644531,-0.021484,-0.064453,-0.056641
845808.0,9.789062,-1.320312,-2.054688,0.203125,0.03125,-0.605469,-0.0625,0.015625,-0.058594
845832.0,9.484375,-1.207031,-1.554688,-0.101562,0.082031,0.007812,-0.074219,0.054688,-0.052734
845848.0,9.488281,-1.128906,-1.210938,-0.179688,0.074219,0.265625,-0.025391,0.021484,-0.037109
845871.0,9.515625,-1.128906,-0.90625,-0.074219,0.144531,0.648438,0.001953,-0.007812,-0.033203
845888.0,9.449219,-1.089844,-1.171875,-0.074219,0.144531,0.417969,0.042969,-0.048828,-0.021484
845907.0,9.636719,-1.089844,-1.058594,-0.109375,0.25,0.503906,-0.044922,-0.080078,-0.009766
845928.0,9.75,-1.359375,-1.289062,0.164062,0.097656,0.441406,-0.103516,-0.091797,-0.011719
845942.0,9.714844,-1.472656,-1.363281,0.011719,-0.332031,0.007812,-0.085938,-0.097656,-0.021484
845957.0,9.445312,-1.628906,-1.902344,-0.101562,-0.453125,-0.175781,-0.03125,-0.091797,-0.029297
845981.0,9.714844,-1.246094,-1.710938,0.125,-0.003906,-0.078125,-0.013672,-0.082031,-0.037109
845997.0,9.671875,-1.207031,-1.632812,0.097656,0.035156,-0.023438,-0.035156,-0.056641,-0.048828
846021.0,9.554688,-1.320312,-1.863281,-0.027344,-0.101562,-0.207031,-0.021484,-0.027344,-0.054688
846038.0,9.410156,-1.167969,-1.59375,-0.101562,-0.035156,-0.054688,-0.046875,-0.027344,-0.052734
846053.0,9.328125,-1.128906,-1.480469,-0.257812,0.035156,0.300781,-0.048828,-0.033203,-0.052734
846092.0,9.675781,-1.246094,-1.671875,0.097656,-0.058594,0.007812,0.041016,-0.070312,-0.041016
846107.0,9.597656,-1.167969,-2.09375,0.058594,-0.019531,-0.257812,0.103516,-0.0625,-0.046875
846131.0,9.675781,-0.898438,-2.128906,0.097656,0.28125,-0.433594,0.058594,-0.023438,-0.035156
846148.0,9.710938,-0.9375,-2.015625,0.132812,0.273438,-0.398438,-0.042969,0.019531,-0.035156
846171.0,9.597656,-1.246094,-1.902344,0.011719,-0.082031,-0.214844,-0.064453,0.0625,-0.029297
846188.0,9.519531,-1.398438,-1.9375,-0.027344,-0.203125,-0.296875,0.001953,0.074219,-0.025391
846220.0,9.710938,-1.128906,-2.015625,0.117188,0.019531,-0.367188,0.052734,0.074219,-0.029297
846241.0,9.632812,-1.089844,-1.671875,0.042969,0.058594,-0.039062,0.097656,0.109375,-0.03125
846258.0,9.519531,-1.207031,-1.441406,-0.042969,0.019531,0.136719,0.091797,0.105469,-0.033203
846280.0,9.488281,-1.320312,-1.289062,-0.117188,-0.179688,0.296875,0.109375,0.103516,-0.039062
846297.0,9.554688,-1.207031,-1.25,-0.082031,-0.097656,0.289062,0.087891,0.085938,-0.050781
846321.0,9.554688,-1.054688,-1.171875,-0.050781,0.078125,0.382812,0.039062,0.076172,-0.046875
846337.0,9.519531,-1.015625,-1.25,-0.050781,0.078125,0.328125,0.015625,0.0625,-0.041016
846361.0,9.554688,-0.976562,-1.210938,-0.058594,0.140625,0.3125,0.009766,0.039062,-0.035156
846377.0,9.554688,-1.015625,-1.136719,-0.019531,0.09375,0.34375,0.009766,0.015625,-0.033203
846400.0,9.632812,-0.976562,-1.171875,0.019531,0.125,0.34375,0.011719,0.0,-0.029297
846431.0,9.632812,-1.089844,-1.480469,0.019531,0.003906,0.042969,-0.048828,-0.017578,-0.015625
846447.0,9.675781,-1.054688,-1.59375,0.019531,0.039062,-0.070312,-0.058594,-0.011719,-0.005859
846469.0,9.597656,-1.128906,-1.710938,-0.019531,-0.042969,-0.179688,-0.060547,-0.011719,-0.005859
846511.0,9.710938,-1.089844,-1.480469,0.09375,-0.003906,0.050781,-0.015625,0.0,-0.009766
846527.0,9.597656,-0.976562,-1.363281,0.058594,0.03125,0.128906,-0.046875,0.005859,-0.007812
846550.0,9.519531,-1.128906,-1.441406,-0.097656,-0.050781,0.089844,-0.044922,-0.003906,-0.003906
846567.0,9.632812,-1.089844,-1.480469,-0.058594,-0.089844,0.050781,-0.001953,-0.011719,-0.009766
846590.0,9.597656,-1.015625,-1.441406,-0.019531,0.054688,0.097656,-0.013672,-0.015625,-0.011719
846608.0,9.632812,-1.128906,-1.441406,0.019531,-0.019531,0.097656,-0.015625,-0.019531,-0.009766
846622.0,9.632812,-1.128906,-1.480469,0.019531,-0.058594,0.097656,-0.007812,-0.021484,-0.007812
846637.0,9.554688,-1.054688,-1.441406,-0.019531,-0.019531,0.066406,-0.011719,-0.027344,-0.007812
846661.0,9.558594,-1.128906,-1.480469,-0.058594,-0.066406,0.074219,-0.005859,-0.03125,-0.009766
846677.0,9.484375,-1.207031,-1.480469,-0.132812,-0.105469,0.113281,0.029297,-0.041016,-0.011719
846701.0,9.714844,-1.015625,-1.554688,0.09375,0.046875,0.015625,0.076172,-0.046875,-0.017578
846717.0,9.636719,-0.898438,-1.554688,0.058594,0.164062,0.050781,0.017578,-0.035156,-0.011719
846740.0,9.59375,-1.089844,-1.671875,-0.011719,-0.027344,-0.09375,-0.003906,-0.027344,-0.015625
846780.0,9.59375,-1.054688,-1.59375,-0.011719,0.023438,-0.078125,0.001953,-0.019531,-0.017578
846797.0,9.554688,-1.054688,-1.480469,-0.011719,0.023438,-0.039062,0.0,-0.019531,-0.019531
846812.0,9.59375,-1.089844,-1.480469,-0.089844,-0.050781,0.042969,0.001953,-0.021484,-0.019531
846849.0,9.632812,-0.9375,-1.480469,0.035156,0.125,0.050781,0.072266,-0.042969,-0.023438
846891.0,9.671875,-1.128906,-1.59375,0.074219,-0.074219,-0.054688,0.023438,-0.041016,-0.025391
846907.0,9.636719,-1.054688,-1.554688,0.035156,-0.074219,-0.046875,0.033203,-0.042969,-0.027344
846930.0,9.554688,-0.9375,-1.59375,-0.042969,0.109375,-0.039062,0.019531,-0.035156,-0.023438
846947.0,9.597656,-0.898438,-1.554688,-0.003906,0.148438,0.007812,0.0,-0.037109,-0.015625
846962.0,9.597656,-0.9375,-1.59375,0.003906,0.0625,0.007812,0.0,-0.041016,-0.013672
846987.0,9.597656,-1.015625,-1.671875,0.003906,0.054688,-0.015625,0.017578,-0.041016,-0.009766
847001.0,9.636719,-1.015625,-1.671875,0.042969,0.015625,-0.125,0.021484,-0.039062,-0.011719
847017.0,9.636719,-0.863281,-1.746094,0.042969,0.09375,-0.160156,-0.009766,-0.023438,-0.007812
847039.0,9.597656,-0.9375,-1.746094,0.003906,0.078125,-0.144531,-0.035156,-0.015625,-0.001953
847050.0,9.558594,-0.976562,-1.671875,-0.035156,0.03125,-0.0625,-0.058594,0.0,0.0
847067.0,9.558594,-1.054688,-1.632812,-0.035156,-0.007812,-0.0625,-0.035156,-0.003906,0.001953
847112.0,9.597656,-0.976562,-1.710938,-0.003906,0.015625,-0.085938,-0.021484,-0.001953,0.001953
847152.0,9.59375,-1.015625,-1.785156,0.042969,-0.023438,-0.113281,-0.035156,0.019531,0.003906
847191.0,9.597656,-0.976562,-1.632812,-0.003906,0.015625,0.007812,-0.021484,0.027344,0.003906
847206.0,9.597656,-0.976562,-1.632812,0.035156,0.023438,0.007812,-0.025391,0.027344,0.005859
847229.0,9.558594,-0.976562,-1.554688,-0.042969,0.015625,0.078125,-0.035156,0.029297,0.005859
847269.0,9.597656,-1.054688,-1.554688,-0.003906,-0.054688,0.070312,-0.003906,0.013672,0.001953
847310.0,9.636719,-1.015625,-1.554688,0.035156,-0.015625,0.0625,-0.011719,0.003906,0.0
847327.0,9.597656,-1.089844,-1.59375,0.035156,-0.054688,0.023438,-0.007812,0.005859,-0.005859
847341.0,9.632812,-1.089844,-1.671875,0.035156,-0.089844,-0.101562,0.0,0.007812,-0.007812
847379.0,9.59375,-0.976562,-1.671875,-0.003906,0.03125,-0.0625,-0.005859,0.017578,-0.005859
847396.0,9.554688,-1.054688,-1.671875,-0.042969,-0.007812,-0.070312,0.009766,0.027344,-0.001953
847419.0,9.671875,-0.9375,-1.710938,0.074219,0.070312,-0.109375,0.017578,0.027344,-0.003906
847436.0,9.636719,-0.863281,-1.746094,0.035156,0.109375,-0.144531,0.005859,0.042969,-0.001953
847459.0,9.714844,-0.9375,-1.746094,0.101562,0.0625,-0.152344,-0.003906,0.048828,0.0
847476.0,9.671875,-1.015625,-1.824219,0.101562,0.015625,-0.152344,-0.005859,0.078125,0.001953
847499.0,9.558594,-1.015625,-1.710938,-0.058594,-0.023438,-0.125,0.011719,0.087891,0.003906
847516.0,9.636719,-0.976562,-1.632812,-0.019531,0.023438,-0.125,0.03125,0.095703,0.005859
847531.0,9.671875,-0.976562,-1.632812,0.058594,-0.023438,-0.0625,0.027344,0.101562,0.007812
847546.0,9.632812,-1.054688,-1.59375,0.050781,-0.054688,-0.0625,0.033203,0.115234,0.0
847568.0,9.636719,-0.976562,-1.519531,0.003906,0.023438,0.027344,0.027344,0.123047,0.003906
847608.0,9.59375,-1.128906,-1.441406,-0.042969,-0.121094,0.058594,0.046875,0.134766,0.003906
847648.0,9.597656,-1.167969,-1.363281,-0.042969,-0.144531,0.089844,0.107422,0.119141,-0.013672
847690.0,9.597656,-1.128906,-1.289062,-0.058594,-0.097656,0.101562,0.134766,0.115234,-0.029297
847720.0,9.59375,-1.089844,-1.171875,-0.050781,-0.050781,0.179688,0.169922,0.103516,-0.025391
847737.0,9.675781,-0.976562,-1.097656,-0.011719,0.023438,0.171875,0.1875,0.091797,-0.03125
847760.0,9.675781,-0.976562,-1.097656,0.019531,0.0625,0.207031,0.167969,0.091797,-0.03125
847776.0,9.59375,-1.015625,-1.058594,-0.058594,0.0625,0.152344,0.128906,0.082031,-0.033203
847799.0,9.632812,-1.128906,-1.097656,-0.027344,-0.089844,0.167969,0.134766,0.078125,-0.033203
847815.0,9.671875,-1.128906,-1.019531,0.011719,-0.128906,0.160156,0.154297,0.035156,-0.029297
847839.0,9.488281,-1.167969,-1.058594,-0.179688,-0.136719,0.183594,0.193359,-0.003906,-0.027344
847856.0,9.558594,-1.28125,-0.90625,-0.144531,-0.136719,0.375,0.230469,-0.039062,-0.048828
847871.0,9.636719,-1.320312,-0.867188,-0.066406,-0.328125,0.574219,0.240234,-0.052734,-0.056641
847895.0,9.449219,-1.320312,-0.714844,-0.257812,-0.289062,0.535156,0.289062,-0.121094,-0.070312
847916.0,9.597656,-1.128906,-0.558594,-0.105469,-0.183594,0.628906,0.292969,-0.183594,-0.076172
847936.0,9.488281,-0.976562,-0.75,-0.179688,-0.039062,0.699219,0.273438,-0.238281,-0.078125
847950.0,9.558594,-1.015625,-0.75,0.019531,0.03125,0.585938,0.265625,-0.265625,-0.080078
847966.0,9.515625,-1.015625,-0.941406,-0.019531,0.070312,0.609375,0.253906,-0.308594,-0.072266
847989.0,9.714844,-1.167969,-1.25,0.078125,-0.167969,0.1875,0.21875,-0.357422,-0.064453
848006.0,9.710938,-1.246094,-1.136719,0.078125,-0.214844,0.332031,0.193359,-0.384766,-0.041016
848023.0,9.292969,-1.628906,-1.710938,0.085938,-0.253906,0.363281,0.162109,-0.410156,-0.027344
848038.0,9.675781,-1.972656,-1.671875,0.066406,-0.972656,-0.054688,0.171875,-0.46875,-0.021484
848069.0,9.410156,-1.207031,-1.746094,-0.179688,-0.199219,-0.011719,0.669922,-0.400391,-0.041016
848086.0,9.558594,-1.28125,-2.246094,-0.132812,-0.152344,-0.289062,0.734375,-0.326172,-0.072266
848101.0,9.632812,-1.359375,-2.246094,-0.085938,-0.25,-0.546875,0.798828,-0.316406,-0.089844
848116.0,9.332031,-1.089844,-2.246094,-0.234375,-0.167969,-0.570312,0.882812,-0.294922,-0.128906
848138.0,9.632812,-0.324219,-1.863281,0.082031,0.722656,0.019531,0.908203,-0.277344,-0.140625
848156.0,9.902344,0.019531,-1.554688,0.203125,0.882812,0.21875,0.681641,-0.142578,-0.148438
848179.0,10.097656,0.632812,-1.785156,0.546875,1.679688,0.113281,0.457031,0.017578,-0.125
848196.0,10.054688,0.746094,-2.820312,0.539062,1.679688,-0.425781,0.087891,0.076172,-0.039062
848219.0,10.210938,-0.171875,-2.285156,0.65625,0.859375,-0.417969,-0.234375,0.123047,-0.017578
848236.0,9.210938,-1.4375,-2.515625,0.074219,-0.105469,-0.664062,-0.285156,0.191406,0.039062
848250.0,9.214844,-1.359375,-2.515625,-0.164062,-0.074219,-0.578125,-0.117188,0.150391,0.035156
848275.0,9.675781,-0.441406,-2.246094,0.132812,0.421875,-0.457031,-0.085938,0.197266,0.023438
848290.0,9.632812,-0.324219,-2.207031,0.058594,0.773438,-0.371094,-0.185547,0.238281,0.046875
848305.0,9.636719,-0.476562,-2.09375,0.050781,0.691406,-0.328125,-0.382812,0.292969,0.082031
848329.0,9.632812,-0.976562,-2.015625,0.035156,0.046875,-0.359375,-0.441406,0.308594,0.099609
848345.0,9.515625,-1.089844,-1.785156,-0.042969,-0.03125,-0.269531,-0.390625,0.314453,0.111328
848369.0,9.558594,-1.015625,-1.519531,-0.058594,0.023438,0.035156,-0.298828,0.314453,0.109375
848385.0,9.597656,-0.9375,-1.363281,-0.058594,0.0625,0.082031,-0.232422,0.283203,0.111328
848409.0,9.753906,-0.59375,-1.328125,0.125,0.476562,0.125,-0.255859,0.285156,0.128906
848425.0,9.753906,-0.363281,-1.328125,0.117188,0.601562,0.09375,-0.408203,0.308594,0.144531
848448.0,9.636719,-0.59375,-1.328125,-0.003906,0.492188,0.023438,-0.554688,0.326172,0.15625
848466.0,9.753906,-0.863281,-1.363281,0.035156,0.386719,-0.074219,-0.634766,0.355469,0.15625
848496.0,9.792969,-1.511719,-1.363281,0.0625,-0.203125,-0.085938,-0.601562,0.380859,0.138672
